pff_PLAYERNAME,Season,TotalBoxPM,TotalPassBoxPM,TotalRunBoxPM,PassPM,PassBoxPM,RunPM,RunBoxPM,PlayerID,Position,PlayerName,team,position,TotalEPAR,PassEPAR,RunEPAR,plays
Crockett Gillmore,2015,15.630416580000004,23.932759240000003,-8.302342659999999,0.07199426091560186,0.07080698,-0.04437083917573774,-0.04799042,41328,TE,Crockett Gillmore,BLT,TE,20.997701329733616,21.478313922290383,-0.4806125925567671,596
Darren Waller,2019,15.61187511,15.22108887,0.39078624,0.01548501156275417,0.02732691,-0.01833738785244168,0.00107952,42547,TE,Darren Waller,OAK,TE,52.91631301209334,50.23653537809089,2.6797776340024466,920
Dallas Goedert,2019,14.84357878,22.52211256,-7.67853378,0.01222111891561656,0.04615187,-0.0276741181872223,-0.02305866,46118,TE,Dallas Goedert,PHI,TE,17.234634890483644,15.315686328965898,1.9189485615177468,823
C.J. Uzomah,2021,14.73930912,24.12081312,-9.381504,0.02089472465415913,0.03757136,-0.02798063627595032,-0.03127168,42500,TE,C.J. Uzomah,CIN,TE,7.288175909812123,11.434120527836257,-4.145944618024135,963
Jermaine Gresham,2017,14.67344799,22.92040965,-8.24696166,0.08481664737628931,0.05244945,-0.02810173158185962,-0.02805089,35460,TE,Jermaine Gresham,ARZ,TE,-1.8613713651549442,-0.05447875375163165,-1.8068926114033121,792
Greg Olsen,2019,14.48563867,11.57371803,2.91192064,0.00505648859191037,0.02221443,0.01262565885275318,0.01137469,32224,TE,Greg Olsen,CAR,TE,8.398502026674011,9.188071086027874,-0.7895690593538641,789
Cole Kmet,2021,14.41301043,19.09148973,-4.6784793,0.00213106710493432,0.03187227,-0.01464168951841635,-0.01417721,52451,TE,Cole Kmet,CHI,TE,-0.5126886985930683,-1.8124992197126286,1.299810521119561,919
Vance McDonald,2018,14.40250809,18.49951476,-4.09700667,0.04483783197617265,0.04092813,-0.04446320913622104,-0.03690997,40003,TE,Vance McDonald,PIT,TE,12.762602558131306,12.92797222585538,-0.16536966772407305,549
Jordan Reed,2015,12.85006399,23.53279295,-10.68272896,0.0651092569342049,0.04659959,-0.06558326359188978,-0.04172941,40033,TE,Jordan Reed,WAS,TE,36.80239419941822,41.10401648730275,-4.301622287884536,776
Jason Witten,2016,12.64483032,22.23921408,-9.59438376,0.03075004811225918,0.03756624,-0.02089934304841893,-0.01950078,28103,TE,Jason Witten,DAL,TE,25.692065985852995,16.07500035234378,9.617065633509217,1084
Jack Doyle,2016,12.20695653,22.76534869,-10.55839216,0.034007827472043,0.04874807,-0.03449883857221643,-0.06438044,40641,TE,Jack Doyle,IND,TE,13.326466627122512,10.728387022888302,2.598079604234212,766
Jared Cook,2018,11.92801842,15.07732842,-3.14931,0.00513834835746712,0.02797278,-0.01875367873283268,-0.013935,34540,TE,Jared Cook,OAK,TE,16.64436847783152,19.51585786310842,-2.8714893852768992,774
Hunter Henry,2021,11.78951576,17.18203816,-5.392522400000001,0.00563132978815181,0.03297896,-0.00262301064116168,-0.01982545,43324,TE,Hunter Henry,NE,TE,23.177513541178964,22.219543871051364,0.957969670127598,779
Ed Dickson,2017,11.58063645,17.42444008,-5.84380363,0.02535632886849126,0.03471004,-0.02449193294028083,-0.01941463,35509,TE,Ed Dickson,CAR,TE,10.100329821392325,9.457965743424456,0.6423640779678701,932
Jared Cook,2016,10.751089319999998,14.6915784,-3.94048908,0.05075376805196885,0.04080994,-0.01187523671366964,-0.03648601,34540,TE,Jared Cook,GB,TE,14.404467286235446,13.694649122761907,0.7098181634735384,550
Dallas Goedert,2021,10.554314109999996,19.941849849999997,-9.38753574,0.01282738933120676,0.04307095,-0.01879584771565678,-0.02586098,46118,TE,Dallas Goedert,PHI,TE,38.84583248143569,33.22991900171361,5.61591347972208,831
C.J. Uzomah,2018,10.25790344,16.96848235,-6.71057891,0.01127924274748588,0.03113483,-0.03848012086966027,-0.02494639,42500,TE,C.J. Uzomah,CIN,TE,4.846578138360036,4.548977613243615,0.29760052511642093,880
Zach Gentry,2022,10.00669957,19.42715392,-9.42045435,0.03438890318099835,0.07588732,-0.0446421586891456,-0.03029085,47924,TE,Zach Gentry,PIT,TE,-1.2169834848937258,-2.4820677800165076,1.265084295122782,597
Cole Kmet,2020,9.753499079999996,14.004110399999998,-4.25061132,0.03749481728879524,0.0392272,-0.01534162613493117,-0.01551318,52451,TE,Cole Kmet,CHI,TE,-0.04827508347065118,0.8359921375975349,-0.8842672210681858,628
Tyler Higbee,2022,9.719004729999998,20.98500742,-11.26600269,0.04727288692847842,0.03900559,-0.02808120376035488,-0.03228081,43399,TE,Tyler Higbee,LA,TE,15.906687258409423,14.763508734647923,1.1431785237614998,875
David Njoku,2022,9.64155138,10.80374472,-1.16219334,0.01734262349690032,0.02264936,0.00149847073832514,-0.0036205400000000002,44841,TE,David Njoku,CLV,TE,15.20260806560416,13.47387285622596,1.7287352093782,837
MyCole Pruitt,2019,9.45785844,14.37555724,-4.9176988,0.0738672400765059,0.07646573,0.04230045791683205,-0.02007224,42486,TE,MyCole Pruitt,TEN,TE,4.188480098139702,3.7352079803516562,0.4532721177880457,542
C.J. Uzomah,2019,9.370349280000005,17.361606600000002,-7.99125732,0.07493310678238815,0.0513657,-0.03889282865433462,-0.02813823,42500,TE,C.J. Uzomah,CIN,TE,1.6067209407107583,1.6362046153472822,-0.02948367463652335,671
Jimmy Graham,2016,9.30172587,16.04675274,-6.74502687,0.00521226000093408,0.02647979,-0.01154171092656568,-0.02564649,35534,TE,Jimmy Graham,SEA,TE,27.347707322817,24.819065919033992,2.5286414037830087,850
Tyler Higbee,2019,9.15558872,20.45647344,-11.30088472,0.04947594438758327,0.05076048,-0.0270933310061576,-0.03870166,43399,TE,Tyler Higbee,LA,TE,35.52357427686399,34.91280722369081,0.6107670531731768,682
Ryan Griffin,2018,8.924034739999998,17.411190899999998,-8.48715616,0.03915456613400766,0.03413959,-0.03349756868212088,-0.03120278,40149,TE,Ryan Griffin,HST,TE,-3.717117485885116,-3.8303974979378705,0.11328001205275479,824
Vance McDonald,2019,8.84157316,15.27293124,-6.431358080000001,0.06650902905194087,0.03371508,-0.04649951196079634,-0.02871142,40003,TE,Vance McDonald,PIT,TE,-13.608320243197117,-8.286095651557943,-5.322224591639174,709
Tyler Eifert,2020,8.61954249,14.22412563,-5.60458314,0.05027144765158352,0.03315647,-0.04818311399756386,-0.04790242,39967,TE,Tyler Eifert,JAX,TE,-0.5626832342717433,-2.3040505394923487,1.7413673052206062,541
Jason Witten,2017,8.54173288,17.61116624,-9.06943336,0.03075004811225918,0.02915756,-0.01992553386855434,-0.02051908,28103,TE,Jason Witten,DAL,TE,14.01508530046829,9.186701366546693,4.828383933921597,1070
O.J. Howard,2017,8.43451868,16.1254137,-7.69089502,0.00507408442127722,0.04886489,-0.04971241707300768,-0.02766509,44831,TE,O.J. Howard,TB,TE,8.270529694604566,11.491475341023161,-3.2209456464185955,669
Dallas Goedert,2020,8.404199,14.895879,-6.491680000000001,0.00461665238922135,0.037903,-0.0187342093539246,-0.03121,46118,TE,Dallas Goedert,PHI,TE,19.127902348252892,14.588472164803271,4.539430183449619,589
Mark Andrews,2022,8.27820561,6.14584209,2.13236352,0.0825619793510208,0.01251699,0.01719672944859997,0.00634632,46155,TE,Mark Andrews,BLT,TE,35.80497549154792,31.545439024638455,4.259536466909463,839
Ryan Griffin,2019,8.20585983,18.03634455,-9.83048472,0.04680837330600607,0.04388405,-0.05855829341876691,-0.03996132,40149,TE,Ryan Griffin,NYJ,TE,2.90151798562645,4.954880001444373,-2.0533620158179233,701
O.J. Howard,2019,8.050879960000001,16.86683976,-8.8159598,0.00464374440650715,0.03573483,-0.04723505999032086,-0.0300886,44831,TE,O.J. Howard,TB,TE,-9.88334912187607,-9.30068068953926,-0.5826684323368094,810
T.J. Hockenson,2022,8.026473450000001,12.76776417,-4.741290719999999,-0.00146754752846135,0.01800813,-0.0437317413821141,-0.01449936,47791,TE,T.J. Hockenson,DET,TE,23.580128644359508,29.87971913908105,-6.299590494721542,1049
Foster Moreau,2021,7.978449319999998,15.76479695,-7.786347630000001,0.01305557297393194,0.03542651,-0.04424391112126561,-0.02487651,47920,TE,Foster Moreau,LV,TE,1.4963627227309182,3.4204067495084276,-1.9240440267775099,761
Eric Ebron,2018,7.634427670000001,11.66060642,-4.02617875,0.01993044763923861,0.02074841,-0.05763996539846237,-0.02776675,41236,TE,Eric Ebron,IND,TE,20.087678317315547,27.642546116243274,-6.50023571389352,751
Kyle Rudolph,2015,7.590987599999999,12.516815,-4.9258274,0.01232781624430812,0.02503363,-0.01054441916168955,-0.0125021,37118,TE,Kyle Rudolph,MIN,TE,9.328234875253333,6.26594847545538,3.0622863997979537,939
Vernon Davis,2017,7.509097729999999,8.166607769999999,-0.6575100399999999,-0.00706565153459016,0.01733887,-0.01096801959994205,-0.00206116,30820,TE,Vernon Davis,WAS,TE,7.21406823266489,19.152699401403954,-11.938631168739063,847
Tyler Higbee,2020,7.476169040000002,19.00725926,-11.53109022,0.04756607009620679,0.04078811,-0.02730683122566854,-0.02632669,43399,TE,Tyler Higbee,LA,TE,12.746159925730517,14.223597617715361,-1.4774376919848438,884
Geoff Swaim,2021,7.46917623,11.82065418,-4.35147795,0.06244516810010274,0.03901206,-0.0211776978336164,-0.00973485,42589,TE,Geoff Swaim,TEN,TE,0.3618240469787294,4.084006435500554,-3.722182388521825,746
Jordan Thomas,2018,7.33868486,13.89953874,-6.560853880000001,0.03093650155633928,0.05650219,-0.05966589070275772,-0.02890244,46280,TE,Jordan Thomas,HST,TE,2.277705570191861,7.651941699988881,-5.374236129797019,520
Mark Andrews,2021,7.057480149999999,13.6967229,-6.63924275,0.0825619793510208,0.02044287,-0.00276964637815357,-0.02709895,46155,TE,Mark Andrews,BLT,TE,43.821819750886235,41.577271579469,2.2445481714172377,918
Darren Fells,2020,7.018973209999999,16.81689114,-9.79791793,0.05958507999215862,0.05222637,-0.02741568846115851,-0.04643563,39907,TE,Darren Fells,HST,TE,12.076757691057939,10.454092013616847,1.6226656774410897,522
Pharaoh Brown,2021,6.87801868,15.6789016,-8.80088292,0.06540188307012915,0.0552074,-0.04121359813972628,-0.03014001,45339,TE,Pharaoh Brown,HST,TE,-13.15839171245334,-12.826688953212992,-0.33170275924034837,646
Jimmy Graham,2020,6.87742864,11.29184848,-4.414419840000001,0.00566165898573099,0.02470864,-0.01119351870387516,-0.02299177,35534,TE,Jimmy Graham,CHI,TE,9.28321182214609,11.339930485100384,-2.0567186629542955,644
Darren Waller,2021,6.6810974,11.22345558,-4.54235818,0.05637971302084576,0.02309353,-0.03215441808434628,-0.02378198,42547,TE,Darren Waller,LV,TE,18.862638385994565,20.218410164583343,-1.355771778588776,669
Lee Smith,2015,6.676775690000001,20.01756419,-13.3407885,0.01222011419925452,0.08104277,-0.0650230890111404,-0.0499655,37234,TE,Lee Smith,OAK,TE,0.7524763888261369,-2.2112185203810055,2.9636949092071423,555
Logan Thomas,2022,6.59587634,1.26205884,5.3338175,-0.00213442726080822,0.00302652,0.01237199485009932,0.02133527,41349,TE,Logan Thomas,WAS,TE,-1.9104829122143037,2.2127893913852184,-4.123272303599522,669
Ricky Seals-Jones,2021,6.480636860000001,9.54359722,-3.06296036,0.01116241575174372,0.02883262,0.01165608025596337,-0.01834108,45481,TE,Ricky Seals-Jones,WAS,TE,-4.334500873632412,-3.762441605110801,-0.5720592685216108,554
Levine Toilolo,2015,6.122443259999999,15.83191548,-9.70947222,0.09758606926580282,0.06435738,-0.02893940257492257,-0.03543603,40081,TE,Levine Toilolo,ATL,TE,-4.250837084055547,-2.364232635459144,-1.8866044485964035,633
Tyler Conklin,2022,6.035539020000001,10.7073873,-4.67184828,0.00496049281393855,0.01878489,-0.05278927129706953,-0.01645017,46226,TE,Tyler Conklin,NYJ,TE,-0.04472314449275773,2.834054292359424,-2.8787774368521815,877
David Njoku,2018,5.845209489999999,13.38586138,-7.54065189,-0.00469358290214874,0.02272642,-0.00752605098000479,-0.02722257,44841,TE,David Njoku,CLV,TE,10.320289539318262,13.192267123698642,-2.8719775843803808,913
Ryan Griffin,2021,5.746252339999998,14.57029098,-8.824038640000001,0.0310894229186872,0.04081314,-0.0594826202181071,-0.03956968,40149,TE,Ryan Griffin,NYJ,TE,-0.36846559746392216,0.7897422734400028,-1.1582078709039247,574
Vance McDonald,2016,5.648254689999999,10.54095061,-4.89269592,0.03825603932694033,0.03918569,-0.04191191526168696,-0.02912319,40003,TE,Vance McDonald,SF,TE,11.887912851124737,13.190934121109025,-1.30302126998429,472
Marcedes Lewis,2019,5.448334129999999,15.27256688,-9.82423275,0.09431675972861038,0.06084688,-0.02341802781472991,-0.03376025,30842,TE,Marcedes Lewis,GB,TE,5.109204251918886,1.8849753708212211,3.2242288810976647,525
Vance McDonald,2020,5.433613020000001,11.93804736,-6.5044343399999995,0.03307223265809617,0.04388988,-0.03923499500488627,-0.02644079,40003,TE,Vance McDonald,PIT,TE,-6.318654055014671,-3.5431572213388898,-2.7754968336757817,503
Zach Ertz,2017,5.41058709,14.98617897,-9.57559188,0.00527894762162677,0.02615389,-0.0345172394585358,-0.02689773,39983,TE,Zach Ertz,PHI,TE,29.124957701341756,33.856011776347984,-4.7310540750062255,954
Jason Witten,2015,5.307738380000002,16.540170540000002,-11.23243216,0.03075004811225918,0.02676403,-0.02188129996690534,-0.02829328,28103,TE,Jason Witten,DAL,TE,17.366198595440906,16.275916641845512,1.0902819535953936,1024
Jack Doyle,2015,5.296597099999999,10.792988,-5.496390900000001,0.07092274164423375,0.0710065,-0.04063062415501686,-0.07046655,40641,TE,Jack Doyle,IND,TE,-1.3243836900012365,0.5093757794331839,-1.8337594694344201,372
Levine Toilolo,2018,5.241824750000001,14.53768535,-9.2958606,0.092346153876189635,0.05485919,-0.02893940257492257,-0.03575331,40081,TE,Levine Toilolo,DET,TE,5.964692486042004,7.869713301308943,-1.9050208152669386,561
Zach Gentry,2021,5.2074131,15.41594,-10.2085269,0.09056858685284774,0.06166376,-0.04782060335290616,-0.04344054,47924,TE,Zach Gentry,PIT,TE,8.603669104565666,4.334837667263537,4.268831437302129,553
Darren Fells,2017,4.93706626,17.1660918,-12.22902554,0.09659115469745568,0.0600213,-0.02872265463938244,-0.04667567,39907,TE,Darren Fells,DET,TE,2.167081650314702,5.961593800349018,-3.794512150034315,595
Will Dissly,2020,4.851485270000001,16.2155169,-11.36403163,0.03401058670415079,0.04913793,-0.03557469533733911,-0.04387657,46189,TE,Will Dissly,SEA,TE,4.1057740687890165,1.6604932230861507,2.445280845702865,578
Dion Sims,2016,4.836617259999999,15.13130985,-10.29469259,0.0472325942525524,0.03340245,-0.02758202765872845,-0.03443041,40054,TE,Dion Sims,MIA,TE,3.21898702103244,4.0020733032652815,-0.7830862822328425,803
Luke Stocker,2018,4.633855110000001,12.71533959,-8.081484479999999,0.07412319277466708,0.06948273,-0.02411330102904859,-0.03961512,37179,TE,Luke Stocker,TEN,TE,3.0964595486988054,3.6225771269779026,-0.5261175782790974,503
Chigoziem Okonkwo,2022,4.60890241,10.56801226,-5.95910985,0.009363187423437,0.05447429,-0.05145688881927202,-0.03844587,54608,TE,Chigoziem Okonkwo,TEN,TE,13.068735223597274,14.912961701865893,-1.8442264782686195,456
Marcedes Lewis,2022,4.588371239999999,13.529404199999998,-8.94103296,0.09487847120322404,0.06938156,-0.02368738029944504,-0.03492591,30842,TE,Marcedes Lewis,GB,TE,7.344928037808281,1.1202332596980435,6.224694778110237,445
Jonnu Smith,2019,4.540988030000001,12.62605843,-8.0850704,0.06374751834453676,0.03296621,-0.04425538328557093,-0.01757624,44912,TE,Jonnu Smith,TEN,TE,19.510561150155493,17.483135454275196,2.0274256958802943,826
Eric Ebron,2020,4.3724683,10.5728916,-6.2004233,5.870899553215729e-5,0.0182922,-0.06061680672840943,-0.02638478,41236,TE,Eric Ebron,PIT,TE,-0.7305070965954708,0.009412268899559473,-0.7399193654950292,785
David Njoku,2021,4.209207640000001,7.17332339,-2.96411575,5.176942429497297e-4,0.01923143,0.00156294942812221,-0.01004785,44841,TE,David Njoku,CLV,TE,12.902985870699666,13.605972512280802,-0.7029866415811352,672
Durham Smythe,2021,4.150213129999999,15.05858984,-10.90837671,0.0594286266620509,0.03841477,-0.02588633800627924,-0.03530219,46192,TE,Durham Smythe,MIA,TE,7.42621848180314,9.750576031193484,-2.3243575493903443,734
Benjamin Watson,2015,4.14290889,5.38221654,-1.23930765,0.00226571532822102,0.00859779,-0.04321117466287191,-0.00347145,28985,TE,Benjamin Watson,NO,TE,17.3299684053265,19.854270883599447,-2.5243024782729484,1000
C.J. Fiedorowicz,2016,4.140756120000001,10.86554328,-6.72478716,0.00203268288797972,0.02730036,-0.01268196284693077,-0.01765036,41294,TE,C.J. Fiedorowicz,HST,TE,13.44875239814388,14.556477663297802,-1.1077252651539198,801
Gary Barnidge,2016,4.060675050000002,18.50022192,-14.43954687,0.01875128759331556,0.02786178,-0.02973215537061433,-0.04996383,33222,TE,Gary Barnidge,CLV,TE,12.001880928642422,11.708968662253447,0.2929122663889733,1036
Mike Gesicki,2021,4.0058097,-5.31348006,9.31928976,0.00837828910212312,-0.00899066,0.00163459869650961,0.04314486,46111,TE,Mike Gesicki,MIA,TE,16.189119530476983,19.613190788691053,-3.022545525242775,839
Josh Hill,2019,3.905827279999997,16.063108489999998,-12.15728121,0.04644102426648085,0.04710589,-0.04338730539777016,-0.03717823,40676,TE,Josh Hill,NO,TE,2.5196301693574124,3.7990389137894356,-1.2794087444320235,706
Geoff Swaim,2018,3.8646412399999983,8.059248239999999,-4.194607,0.00640094511992067,0.02722719,-0.02508754165574203,-0.0195098,42589,TE,Geoff Swaim,DAL,TE,7.374651537045747,4.758766759420619,2.615884777625127,573
Brock Wright,2022,3.83210369,10.23578829,-6.4036846,0.06232202509072204,0.03982797,-0.03498126395408207,-0.0203939,53959,TE,Brock Wright,DET,TE,1.8168153471274047,6.6897786537413575,-4.872963306613952,645
Donald Parham,2021,3.809226,10.7046066,-6.8953806,0.01485943994454984,0.0491037,-0.03715548353385744,-0.03830767,48456,TE,Donald Parham,LAC,TE,0.8923816934214885,3.5720106865626464,-2.679628993141158,425
Jesse James,2018,3.7738387499999977,12.899518379999998,-9.12567963,0.07168085835043075,0.03771789,-0.02212498913293133,-0.04166977,42503,TE,Jesse James,PIT,TE,12.276942526240457,11.99994246805772,0.27700005818273765,623
Austin Hooper,2019,3.7435034100000006,10.2192909,-6.47578749,0.00735605345419463,0.01871665,-0.02959331312430999,-0.03658637,43370,TE,Austin Hooper,ATL,TE,22.533650593190213,24.877587985734966,-2.3439373925447544,774
Jermaine Gresham,2018,3.71167776,10.842894,-7.13121624,0.09773865294676164,0.05421447,-0.02758285648168426,-0.03301489,35460,TE,Jermaine Gresham,ARZ,TE,-3.3156779379653636,1.2692505848565057,-4.584928522821869,414
Foster Moreau,2022,3.701846240000001,7.494687600000001,-3.79284136,0.01570953400968322,0.01767615,-0.0441281489619048,-0.01231442,47920,TE,Foster Moreau,LV,TE,2.4520027181023702,7.921557751475037,-5.469555033372666,754
Hayden Hurst,2020,3.486540719999999,10.42091232,-6.9343716,0.00375976770356955,0.01772264,-0.05296573153058611,-0.03556088,46094,TE,Hayden Hurst,ATL,TE,11.654868556512346,13.261592843214718,-1.6067242867023726,773
Tyler Higbee,2017,3.4457682000000016,16.3581858,-12.9124176,0.05229236335820495,0.04130855,-0.02988404553544338,-0.0347108,43399,TE,Tyler Higbee,LA,TE,4.288863118254937,-0.7555226284054471,5.044385746660383,809
Garrett Celek,2017,3.4385512800000004,14.7324149,-11.29386362,0.03261894956334339,0.0489449,-0.03651861172428743,-0.04446403,38847,TE,Garrett Celek,SF,TE,11.80594824987795,10.952171878206679,0.8537763716712712,593
Ryan Izzo,2020,3.420339240000001,12.10804254,-8.687703299999999,0.01847611887410754,0.04076782,-0.02494732454522563,-0.0265679,46319,TE,Ryan Izzo,NE,TE,-1.9150359715197005,-6.748890285546165,4.833854314026465,608
C.J. Uzomah,2016,3.233899299999999,8.78787689,-5.553977590000001,0.03149892740294515,0.03242759,-0.04019853357014347,-0.04175923,42500,TE,C.J. Uzomah,CIN,TE,2.3353668691876064,2.1687621187361485,0.16660475045145734,489
Kyle Rudolph,2020,3.2061953500000002,12.31445735,-9.108262,0.07137611575241523,0.04037527,-0.02560295169543991,-0.0343708,37118,TE,Kyle Rudolph,MIN,TE,8.089470931994097,8.532957869413645,-0.44348693741954787,555
C.J. Uzomah,2022,3.194242,8.55512485,-5.36088285,0.02221945924000913,0.03228349,-0.04540010956165343,-0.02102307,42500,TE,C.J. Uzomah,NYJ,TE,0.5909033905683229,2.07986257196036,-1.488959181392037,536
Kyle Pitts,2022,3.17741781,2.62385004,0.55356777,0.01196634969546179,0.01102458,0.00829346221634525,0.00292893,53433,TE,Kyle Pitts,ATL,TE,12.732611059612292,14.769834996032206,-2.037223936419913,432
George Kittle,2017,3.163427780000001,10.27029794,-7.10687016,0.02374690280274357,0.02405222,-0.0061753152730804,-0.04555686,44959,TE,George Kittle,SF,TE,13.442199419903183,13.27342671429228,0.16877270561090352,633
Will Dissly,2022,3.13683084,16.79029248,-13.653461640000002,0.02754360059103546,0.05381504,-0.03571173499568636,-0.05595681,46189,TE,Will Dissly,SEA,TE,10.414184318932362,7.515511806348325,2.8986725125840374,576
O.J. Howard,2018,3.03804738,8.91553672,-5.87748934,0.06665291585160425,0.03053266,-0.05037506734025171,-0.04139077,44831,TE,O.J. Howard,TB,TE,20.581584444770034,21.739881284282802,-1.1582968395127686,492
Zach Ertz,2019,2.987943799999999,8.0886173,-5.1006735,0.00518193083092152,0.01273798,-0.03118405001398697,-0.01491425,39983,TE,Zach Ertz,PHI,TE,25.61900043577065,27.821790181438722,-2.2027897456680714,975
MyCole Pruitt,2022,2.9520432899999993,5.698992809999999,-2.74694952,0.03452019826104338,0.04284957,0.04238524102889238,-0.01635089,42486,TE,MyCole Pruitt,ATL,TE,9.108806500060332,8.056788771046556,1.052017729013777,385
Rob Gronkowski,2016,2.933569630000001,8.8366935,-5.90312387,0.06896913903563513,0.0411009,-0.02160158585041889,-0.04438439,35481,TE,Rob Gronkowski,NE,TE,22.04714716388045,21.903108957974,0.14403820590645006,348
Charles Clay,2015,2.9173308999999996,11.90564128,-8.98831038,0.05624536012901906,0.02693584,-0.03370600505327988,-0.03110142,37249,TE,Charles Clay,BUF,TE,21.625479776988758,15.107076272525049,6.518403504463708,827
Nick Boyle,2019,2.877290349999999,11.82734882,-8.95005847,0.04650831832358999,0.03968909,-0.05028992499156305,-0.02361493,42514,TE,Nick Boyle,BLT,TE,12.120639359962642,3.535740833988153,8.584898525974488,821
Kyle Rudolph,2021,2.7806530700000005,10.46916316,-7.68851009,0.06700437408138167,0.03513142,-0.04578915943218435,-0.03902797,37118,TE,Kyle Rudolph,NYG,TE,6.906212903731966,9.333032874912952,-2.426819971180986,488
Levine Toilolo,2017,2.76333015,12.3491203,-9.58579015,0.09871167419950398,0.0590867,-0.02893940257492257,-0.03387205,40081,TE,Levine Toilolo,ATL,TE,0.7002396815308441,1.346932510330226,-0.646692828799382,502
Lance Kendricks,2018,2.68986869,7.920313510000001,-5.230444820000001,0.06776724829617944,0.04146761,-0.04952723541000997,-0.05564303,37122,TE,Lance Kendricks,GB,TE,0.5531220575941277,-0.6827640366405967,1.235886094234725,371
Marcedes Lewis,2016,2.6294861000000003,7.2744198,-4.6449337,0.08645801444764313,0.0435594,-0.02409767015319396,-0.04222667,30842,TE,Marcedes Lewis,JAX,TE,5.544895098473942,5.970031948366385,-0.4251368498924426,315
Jesse James,2019,2.535959760000001,10.8535383,-8.31757854,0.08433511487336043,0.04019829,-0.02218301452392524,-0.03746657,42503,TE,Jesse James,DET,TE,-1.9681488063605201,1.0397598333821774,-3.0079086397426975,527
Trevon Wesco,2021,2.515042690000001,5.185221390000001,-2.6701786999999997,0.05221639733030651,0.07103043,-0.0444006326202148,-0.03814541,47904,TE,Trevon Wesco,NYJ,TE,-2.2483034284483474,-0.5760404051566776,-1.6722630232916698,208
Vance McDonald,2015,2.502910289999999,8.31369501,-5.810784720000001,0.01911605815104034,0.02979819,-0.04256669553617642,-0.03724862,40003,TE,Vance McDonald,SF,TE,-1.6844066444923083,-2.167900743763073,0.48349409927076475,474
Zach Ertz,2021,2.4954377800000005,8.45600166,-5.96056388,0.00121869314734189,0.01402322,-0.00745276685641011,-0.02041289,39983,TE,Zach Ertz,PHI,TE,18.973489633863018,18.215752105375007,0.75773752848801,894
Larry Donnell,2015,2.473245340000001,8.845165340000001,-6.37192,0.03592061432811498,0.03700906,-0.03302301279874219,-0.055408,38512,TE,Larry Donnell,NYG,TE,-2.4435612360663024,-0.28729085229636653,-2.1562703837699364,450
Ed Dickson,2015,2.46355683,11.79770109,-9.33414426,0.02672811201192184,0.03439563,-0.04731154545403802,-0.03174879,35509,TE,Ed Dickson,CAR,TE,-1.62542162696421,-2.326283503456798,0.7008618764925871,729
Lance Kendricks,2016,2.338822200000001,13.66135232,-11.32253012,0.02445027291183449,0.02699872,-0.04594135164728506,-0.04087556,37122,TE,Lance Kendricks,LA,TE,13.323231494464183,12.34683524523368,0.9763962492305052,881
Chris Herndon,2018,2.327023429999999,12.16117175,-9.83414832,0.02061687759600529,0.03225775,-0.05723161721448696,-0.04167012,46176,TE,Chris Herndon,NYJ,TE,9.660561227284528,11.541540272741479,-1.8809790454569502,643
MyCole Pruitt,2021,2.31144064,5.9321376,-3.62069696,0.06397350307449903,0.03089655,0.04238524102889238,-0.01345984,42486,TE,MyCole Pruitt,TEN,TE,0.999786356305027,1.5106407026280402,-0.5108543463230137,511
Greg Olsen,2018,2.21267276,2.7556638799999997,-0.54299112,0.00511027993252006,0.00991246,0.01262565885275318,-0.00408264,32224,TE,Greg Olsen,CAR,TE,9.290077444836125,7.20851305271795,2.081564392118175,477
Zach Ertz,2020,2.16032534,4.40837432,-2.24804898,0.0011110687406979,0.01029994,-0.00372896958050684,-0.01086014,39983,TE,Zach Ertz,PHI,TE,-8.024072407190562,-5.820624196851855,-2.203448210338707,618
Jordan Reed,2016,2.15488223,12.25831824,-10.10343601,0.06454881833178357,0.03127122,-0.06518467970132436,-0.06198427,40033,TE,Jordan Reed,WAS,TE,20.86734510382146,21.133611922692598,-0.2662668188711411,582
Troy Niklas,2017,2.12326557,9.78642816,-7.66316259,0.07469797860244207,0.05097098,-0.05162493027861347,-0.03499161,41281,TE,Troy Niklas,ARZ,TE,2.4872232828007093,8.037317252470645,-5.550093969669937,454
Andrew Beck,2019,2.0854981199999996,5.57698336,-3.4914852400000003,0.0725701617470105,0.05362484,-0.04011479227060559,-0.06587708,48096,TE,Andrew Beck,DEN,TE,-1.0960487173660776,0.8007069566059057,-1.8967556739719833,279
Dawson Knox,2022,2.0754003599999997,8.63130384,-6.55590348,0.01848926877801083,0.01389904,-0.03109314821158769,-0.02074653,47879,TE,Dawson Knox,BUF,TE,14.08156285784043,10.835253253779824,3.246309604060606,909
Jared Cook,2021,2.0150275600000005,5.26137892,-3.24635136,0.00461202758712054,0.00988981,-0.02768727791012385,-0.02978304,34540,TE,Jared Cook,LAC,TE,14.545318956711924,14.319573382153244,0.2257455745586789,628
George Kittle,2020,1.9873613,8.74407352,-6.756712220000001,0.06001555700698999,0.03262714,0.00166040652430879,-0.03905614,44959,TE,George Kittle,SF,TE,20.51349080512331,19.096233971132328,1.4172568339909837,436
Martellus Bennett,2017,1.96219187,6.35625733,-4.39406546,0.00629421482466206,0.02199397,-0.03474204878919996,-0.03601693,33142,TE,Martellus Bennett,GB,TE,4.50072914726904,2.571630389867617,1.9290987574014222,450
